id_espacial,anio,tipo,id,calle1,calle2,lon,lat
-99.12962_19.38178,2024,radar fijo,057-SSC-IZT-FC-119.198,Playa Villa Del Mar,Playa Roqueta,-99.129616,19.381776
-99.1298_19.48945,2024,radar fijo,065-SSC-GAM-EV-143.134,Pulacayo,Latacunga,-99.1298036,19.4894549
-99.12993_19.37712,2019,radar fijo,JFCF006,Eje 6 Sur Playa Pie de la Cuesta,y Eje 1 Ote. Andrés Molina Enríquez,-99.129933,19.377115
-99.12993_19.37712,2019,radar fijo,JFCF014,José María Pino Suárez,y Venustiano Carranza,-99.129933,19.377115
-99.12993_19.37712,2020,radar fijo,JFCF006,Eje 6 Sur Playa Pie de la Cuesta,y Eje 1 Ote. Andrés Molina Enríquez,-99.129933,19.377115
-99.12993_19.37712,2020,radar fijo,JFCF014,José María Pino Suárez,y Venustiano Carranza,-99.129933,19.377115
-99.12993_19.37712,2021,radar fijo,JFCF006,Eje 6 Sur Playa Pie de la Cuesta,y Eje 1 Ote. Andrés Molina Enríquez,-99.129933,19.377115
-99.12993_19.37712,2021,radar fijo,JFCF014,José María Pino Suárez,y Venustiano Carranza,-99.129933,19.377115
-99.12993_19.37712,2022,radar fijo,JFCF006,Eje 6 Sur Playa Pie De La Cuesta Y,Eje 1 Ote. Andrés Molina Enríquez,-99.129933,19.377115
-99.12993_19.37712,2023,radar fijo,JFCF006,Eje 6 Sur Playa Pie De La Cuesta Y ,Eje 1 Ote. Andrés Molina Enríquez,-99.129933,19.377115
-99.13004_19.37712,2024,radar fijo,053-SSC-IZT-FC-119.166,Playa Caleta,Av. Andrés Molina Enriquez,-99.130041,19.377117
-99.13117_19.42357,2019,radar fijo,BFCF004,Circuito Bicentenario Maestro José Vasconcelos,y Av. Benjamín Franklin,-99.131166,19.423568
-99.13117_19.42357,2020,radar fijo,BFCF004,Circuito Bicentenario Maestro José Vasconcelos,y Av. Benjamín Franklin,-99.131166,19.423568
-99.13117_19.42357,2020,radar fijo,BFCF035,Circuito Bicentenario Maestro José Vasconcelos,y Av. Benjamín Franklin,-99.131166,19.423568
-99.13117_19.42357,2021,radar fijo,BFCF004,Circuito Bicentenario Maestro José Vasconcelos,y Av. Benjamín Franklin,-99.131166,19.423568
-99.13117_19.42357,2021,radar fijo,BFCF035,Circuito Bicentenario Maestro José Vasconcelos,y Av. Benjamín Franklin,-99.131166,19.423568
-99.13117_19.42357,2022,radar fijo,BFCF004,Circuito Bicentenario Maestro José Vasconcelos Y ,Av. Benjamín Franklin,-99.131166,19.423568
-99.13117_19.42357,2022,radar fijo,BFCF035,Circuito Bicentenario Maestro José Vasconcelos Y,Av. Benjamín Franklin,-99.131166,19.423568
-99.13117_19.42357,2023,radar fijo,BFCF035,Circuito Bicentenario Maestro José Vasconcelos Y,Av. Benjamín Franklin,-99.131166,19.423568
-99.13145_19.42357,2024,radar fijo,041-SSC-CUH-FC-119.70,Xocongo,San Antonio Abad,-99.1314475,19.4235698
-99.1323_19.43099,2019,radar fijo,JFCF021,Av. Cuitláhuac ,y Av. Jardín,-99.132297,19.430987
-99.1323_19.43099,2020,radar fijo,JFCF021,Av. Cuitláhuac ,y Av. Jardín,-99.132297,19.430987
-99.1323_19.43099,2021,radar fijo,JFCF021,Av. Cuitláhuac ,y Av. Jardín,-99.132297,19.430987
-99.1323_19.43099,2022,radar fijo,JFCF021,Av. Cuitláhuac Y ,Av. Jardín,-99.132297,19.430987
-99.13283_19.4766,2023,radar fijo,035-SSC-GAM-EV-119.22,Pte. 112,Pte. 116,-99.1328328,19.4765952
-99.13283_19.4766,2024,radar fijo,035-SSC-GAM-EV-119.22,Pte 112,Pte. 116,-99.1328328,19.4765952
-99.13292_19.42592,2019,radar fijo,BFCF030,Eje 9 Sur Miguel Ángel de Quevedo,y Av. Universidad,-99.132917,19.425918
-99.13292_19.42592,2020,radar fijo,BFCF030,Eje 9 Sur Miguel Ángel de Quevedo,y Av. Universidad,-99.132917,19.425918
-99.13292_19.42592,2020,radar fijo,BFCF031,Eje 9 Sur Miguel Ángel de Quevedo,y Av. Universidad,-99.132917,19.425918
-99.13292_19.42592,2021,radar fijo,BFCF030,Eje 9 Sur Miguel Ángel de Quevedo,y Av. Universidad,-99.132917,19.425918
-99.13292_19.42592,2021,radar fijo,BFCF031,Eje 9 Sur Miguel Ángel de Quevedo,y Av. Universidad,-99.132917,19.425918
-99.13292_19.42592,2022,radar fijo,BFCF030,Eje 9 Sur Miguel Ángel De Quevedo Y,Av. Universidad,-99.132917,19.425918
-99.13292_19.42592,2022,radar fijo,BFCF031,Eje 9 Sur Miguel Ángel De Quevedo Y ,Av. Universidad,-99.132917,19.425918
-99.13292_19.42592,2023,radar fijo,BFCF030,Eje 9 Sur Miguel Ángel De Quevedo Y,Av. Universidad,-99.132917,19.425918
-99.13292_19.42592,2023,radar fijo,BFCF031,Eje 9 Sur Miguel Ángel De Quevedo Y,Av. Universidad,-99.132917,19.425918
-99.13341_19.49109,2024,radar fijo,044-SSC-GAM-FC-119.94,Av. Montevideo ,Manizales,-99.1334139,19.491094
-99.13357_19.49119,2019,radar fijo,BFCF010,Av. Instituto Politécnico Nacional ,y Eje 5 Nte Montevideo,-99.133574,19.491188
-99.13357_19.49119,2019,radar fijo,BFCF011,Av. Instituto Politécnico Nacional ,y Eje 5 Nte Montevideo,-99.133574,19.491188
-99.13357_19.49119,2020,radar fijo,BFCF010,Av. Instituto Politécnico Nacional ,y Eje 5 Nte Montevideo,-99.133574,19.491188
-99.13357_19.49119,2020,radar fijo,BFCF011,Av. Instituto Politécnico Nacional ,y Eje 5 Nte Montevideo,-99.133574,19.491188
-99.13357_19.49119,2021,radar fijo,BFCF010,Av. Instituto Politécnico Nacional ,y Eje 5 Nte Montevideo,-99.133574,19.491188
-99.13357_19.49119,2021,radar fijo,BFCF011,Av. Instituto Politécnico Nacional ,y Eje 5 Nte Montevideo,-99.133574,19.491188
-99.13357_19.49119,2022,radar fijo,BFCF010,Av. Instituto Politécnico Nacional ,Y Eje 5 Nte Montevideo,-99.133574,19.491188
-99.13357_19.49119,2022,radar fijo,BFCF011,Av. Instituto Politécnico Nacional ,Y Eje 5 Nte Montevideo,-99.133574,19.491188
-99.13357_19.49119,2023,radar fijo,BFCF010,Av. Instituto Politécnico Nacional Y,Eje 5 Nte Montevideo,-99.133574,19.491188
-99.13357_19.49119,2023,radar fijo,BFCF011,Av. Instituto Politécnico Nacional Y,Eje 5 Nte Montevideo,-99.133574,19.491188
-99.13398_19.48218,2019,radar fijo,VVEF007,Av. Paseo de la Reforma ,e Ignacio Allende,-99.133978,19.482184
-99.13398_19.48218,2020,radar fijo,VVEF007,Av. Paseo de la Reforma ,e Ignacio Allende,-99.133978,19.482184
-99.13398_19.48218,2021,radar fijo,VVEF007,Av. Paseo de la Reforma ,e Ignacio Allende,-99.133978,19.482184
-99.13398_19.48218,2022,radar fijo,VVEF007,Av. Paseo De La Reforma E,Ignacio Allende,-99.133978,19.482184
-99.13398_19.48218,2023,radar fijo,VVEF007,Av. Paseo De La Reforma E,Ignacio Allende,-99.133978,19.482184
-99.13398_19.48828,2019,radar fijo,RVEF030,Av. Paseo de la Reforma ,y Estela de Luz,-99.133981,19.488276
-99.13398_19.48828,2020,radar fijo,RVEF030,Av. Paseo de la Reforma ,y Estela de Luz,-99.133981,19.488276
-99.13398_19.48828,2021,radar fijo,RVEF030,Av. Paseo de la Reforma ,y Estela de Luz,-99.133981,19.488276
-99.13398_19.48828,2022,radar fijo,RVEF030,Av. Paseo De La Reforma Y,Estela De Luz,-99.133981,19.488276
-99.13398_19.48828,2023,radar fijo,RVEF030,Av. Paseo De La Reforma Y,Estela De Luz,-99.133981,19.488276
-99.13401_19.48811,2023,radar fijo,020-SSC-GAM-FC-124.158,Colector 13,Av. Ricarte,-99.134014,19.4881075
-99.13401_19.48811,2024,radar fijo,020-SSC-GAM-FC-124.158,Colector 13,Av Ricarte,-99.134014,19.4881075
-99.13652_19.40364,2019,radar móvil,RVEM012,Entre Calle Fernando Ramírez y ,Viaducto,-99.13651924,19.40364022
-99.13669_19.40282,2019,radar móvil,NA,Entre Viaducto y,Eje 5 Sur,-99.13669481,19.40281915
-99.13692_19.34111,2024,radar fijo,052-SSC-COY-FC-119.158,Canal De Miramontes,Cerro De La Juvencia,-99.136915,19.341108
-99.13703_19.44592,2019,radar fijo,RVEF016,Eje 5 Av. Montevideo,y Pulacayo,-99.137033,19.445922
-99.13703_19.44592,2020,radar fijo,RVEF016,Eje 5 Av. Montevideo,y Pulacayo,-99.137033,19.445922
-99.13703_19.44592,2021,radar fijo,RVEF016,Eje 5 Av. Montevideo,y Pulacayo,-99.137033,19.445922
-99.13703_19.44592,2022,radar fijo,RVEF016,Eje 5 Av. Montevideo Y,Pulacayo,-99.137033,19.445922
-99.13703_19.44592,2023,radar fijo,RVEF016,Eje 5 Av. Montevideo Y,Pulacayo,-99.137033,19.445922
-99.13737_19.34113,2019,radar fijo,JFCF012,Eje 1 Ote. Andrés Molina Enríquez,y Eje 5 Sur Playa Villa del Mar,-99.137371,19.341127
-99.13737_19.34113,2020,radar fijo,JFCF012,Eje 1 Ote. Andrés Molina Enríquez,y Eje 5 Sur Playa Villa del Mar,-99.137371,19.341127
-99.13737_19.34113,2021,radar fijo,JFCF012,Eje 1 Ote. Andrés Molina Enríquez,y Eje 5 Sur Playa Villa del Mar,-99.137371,19.341127
-99.13737_19.34113,2022,radar fijo,JFCF012,Eje 1 Ote. Andrés Molina Enríquez Y,Eje 5 Sur Playa Villa Del Mar,-99.137371,19.341127
-99.13737_19.34113,2023,radar fijo,JFCF012,Eje 1 Ote. Andrés Molina Enríquez Y ,Eje 5 Sur Playa Villa Del Mar,-99.137371,19.341127
-99.13739_19.3406,2023,radar fijo,016-SSC-COY-FC-124.126,Calzada Taxqueña,Cerro San Antonio,-99.1373936,19.3406041
-99.13739_19.3406,2024,radar fijo,016-SSC-COY-FC-124.126,Calzada Taxqueña,Cerro San Antonio,-99.1373936,19.3406041
-99.13739_19.34097,2019,radar fijo,JFCF013,Jose Maria Izazaga,y Eje Central Lázaro Cárdenas,-99.137389,19.340973
-99.13739_19.34097,2020,radar fijo,JFCF013,Jose Maria Izazaga,y Eje Central Lázaro Cárdenas,-99.137389,19.340973
-99.13739_19.34097,2021,radar fijo,JFCF013,Jose Maria Izazaga,y Eje Central Lázaro Cárdenas,-99.137389,19.340973
-99.13739_19.34097,2022,radar fijo,JFCF013,José María Izazaga Y,Eje Central Lázaro Cárdenas,-99.137389,19.340973
