term,estimate,std.error,statistic,p.value,conf.low,conf.high,tiempo_evento,escenario,evento,buffer_m,outcome
fixest::tiempo_evento::-10:tratada,0.57210874568231,0.48686550461061373,1.1750858096629218,0.24011468960395355,-0.38276757991373733,1.5269850712783573,-10,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::-9:tratada,1.3447439585707193,0.48164944871268245,2.7919557723253976,0.005294010952427738,0.400097744253358,2.2893901728880808,-9,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::-8:tratada,-1.9551754890704873,0.4394607143200227,-4.449033611788779,9.149691160489377e-6,-2.8170780641344786,-1.093272914006496,-8,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::-7:tratada,-1.6739441887252398,0.44369191211706815,-3.7727624574855207,1.6663574627059094e-4,-2.544145299148692,-0.8037430783017877,-7,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::-6:tratada,-0.27422612198174856,0.44890929177532135,-0.6108720113527935,0.5413608894559232,-1.1546599399396906,0.6062076959761936,-6,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::-5:tratada,-1.6233371691625293,0.4300843593104063,-3.7744622282134945,1.655125811820151e-4,-2.466850149288536,-0.7798241890365225,-5,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::-4:tratada,-0.6652387802096185,0.4700704279582124,-1.4151895985015162,0.1571846516815676,-1.5871753700263251,0.2566978096070882,-4,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::-3:tratada,-1.4005350978161377,0.47726441366843764,-2.9345056067580795,0.0033827976665352284,-2.3365810598851757,-0.4644891357470996,-3,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::-2:tratada,-0.31496835443284144,0.46212371763338467,-0.681567170033706,0.4955997309888316,-1.2213192732917824,0.5913825644260994,-2,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
NA,0,NA,NA,NA,0,0,-1,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::0:tratada,0.11618239355338189,0.4681433224728205,0.2481769748197727,0.8040255863615439,-0.8019746156861411,1.034339402792905,0,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::1:tratada,1.0854027617928084,0.47257560345088384,2.2967812004404866,0.021744775748280456,0.1585528381153909,2.0122526854702256,1,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::2:tratada,0.3525230149573122,0.4848509138675823,0.7270750758110148,0.4672738362204958,-0.5984021475596745,1.3034481774742988,2,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::3:tratada,0.8847612197904984,0.512408841088478,1.726670480374725,0.08439720302804575,-0.12021257019451559,1.8897350097755123,3,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::4:tratada,-2.397169159956591,0.46401380196986636,-5.166159174102037,2.652675409926981e-7,-3.307227050801008,-1.487111269112174,4,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::5:tratada,-1.5023590333742347,0.4397820159289884,-3.4161447693596014,6.491608749417577e-4,-2.364891768712207,-0.6398262980362625,5,2023-09-01 | n_incidentes | 1000m,2023-09,1000,n_incidentes
fixest::tiempo_evento::-12:tratada,0.045454545454796144,0.049949893279230315,0.9100028542742976,0.36294196667170575,-0.05251084767062669,0.14341993858021898,-12,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::-11:tratada,0.06806386651349082,0.05057926388395497,1.345687170727734,0.178571685357629,-0.031135894388631027,0.16726362741561268,-11,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::-10:tratada,-0.029174338319691056,0.04488921805652688,-0.6499186125931885,0.5158271320285958,-0.11721436413950696,0.058865687500124844,-10,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::-9:tratada,0.031700230149839644,0.04866831962160243,0.6513524690457743,0.5149015356269604,-0.06375164675069656,0.12715210705037583,-9,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::-8:tratada,-0.03358745684673403,0.046795200344453274,-0.7177543123974512,0.47300125932503556,-0.12536563488006913,0.058190721186601055,-8,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::-7:tratada,0.02254027617975546,0.04884793975517548,0.46143760192807926,0.6445400342704796,-0.07326388489685207,0.11834443725636298,-7,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::-6:tratada,0.039375719217738275,0.05114263576474858,0.7699196302447718,0.4414478716320228,-0.06092896792455041,0.13968040636002696,-6,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::-5:tratada,0.011562140391488236,0.044793735284498745,0.25811958565307264,0.7963439129890153,-0.07629061761483805,0.0994148983978145,-5,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::-4:tratada,0.012186421173998728,0.04566138179133574,0.2668868241808465,0.7895866539795404,-0.07736802877911556,0.101740871127113,-4,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::-3:tratada,1.4384350056871609e-5,0.044640604059872406,3.222257037019298e-4,0.9997429365400665,-0.0875380414706442,0.08756681017075793,-3,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::-2:tratada,-0.00867376294568932,0.04416678199105621,-0.19638657277421206,0.844329615165717,-0.0952968941834452,0.07794936829206656,-2,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
NA,0,NA,NA,NA,0,0,-1,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::0:tratada,-0.02291426927480729,0.04519151174984355,-0.5070480802157855,0.6121827478195867,-0.11154717565073476,0.06571863710112018,0,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::1:tratada,0.0404027617954129,0.04432586619055805,0.9114940161963305,0.36215631271901516,-0.046532377038778036,0.12733790062960382,1,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::2:tratada,-0.0038032220941321103,0.04532963969533984,-0.08390144108123375,0.9331440565252267,-0.09270703512458445,0.08510059093632022,2,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::3:tratada,0.055558112773554866,0.048966004739445505,1.134626218111664,0.2566819518769153,-0.04047760600696411,0.15159383155407385,3,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::4:tratada,0.015975258918533873,0.045993404669100874,0.3473380375614227,0.7283776931061127,-0.07423037864703563,0.10618089648410337,4,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::5:tratada,-0.01226985040253787,0.04474856899201997,-0.27419536934747474,0.7839657233855438,-0.10003402496437175,0.07549432415929602,5,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::6:tratada,2.2958024370467456e-13,0.04463535327440153,5.143462006300268e-12,0.9999999999958966,-0.08754212759500792,0.08754212759546708,6,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::7:tratada,0.055350978136041215,0.048374064252074925,1.1442283999047491,0.2526799714503488,-0.03952378355838472,0.15022573983046716,7,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::8:tratada,0.06277617951694718,0.057023651386236274,1.1008796874782274,0.27109516158597136,-0.04906278667004485,0.1746151457039392,8,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::9:tratada,0.011228423475492529,0.04723760009285605,0.23770097239107313,0.8121398880034736,-0.0814174213820455,0.10387426833303057,9,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
fixest::tiempo_evento::10:tratada,-0.018388952819109336,0.04459223636925947,-0.41238014318981586,0.6801095707604115,-0.10584651637856439,0.06906861074034572,10,2023-09-01 | n_victimas | 1000m,2023-09,1000,n_victimas
